Endothelial	InnateLymphoid	Leydig	Macrophage	Myoid	Sertoli	Unknown
Cd244	0	0.545173190856749	0	0.0797898932985953	0	0.000670247196832481	0
Cd247	0	0.824730456186294	0.00233245396755305	0.0531862046185092	0	0.0286678752963865	0.0277764252172286
Cd248	0.3798994842926	0.112202801622489	0.00161162207542031	0.50133341679239	1.15960336539106	0.0183746493343124	1.22222900733297
Cd24a	0.0859414420551237	0.0982799889496223	0.580894249772024	0.195736384080749	1.03106558571043	0.0114812786769098	0.13182310905838
Cd27	0	1.1288408347722	0	0.0358858848721749	0	0.0132928328071929	0.004127383777808
Cd274	0.16468758985766	0.350485943812442	0.00860989147739347	0.197861480493727	0	0.0115803190981617	0.0415683556669866
Cd276	0.0318907098161836	0	0.0127148272711141	0.0495704905895846	0	0.0226782279923222	0.0317571879062968
Cd28	0.0186043224637889	0.783419540966586	0	0.246317338653041	0	0	0.00195625722563253
Cd2ap	2.37472385083644	0.885573766008153	1.44909468961789	1.16001691198297	1.48008813124562	1.49721343559356	1.35210629580716
Cd2bp2	0.224236905090993	0.522077710418177	0.243722961915772	0.306636594199493	0	0.238108442111418	0.210931266618564
Cd300a	0	0	0	0.618261482151045	0	0	0.00340652247100129
Cd300ld	0	0	0.0088787347648035	0.64203113428274	0	0	0
Cd300lg	0.40102777063681	0	0.0115770172023176	0.0409657502271518	0	0.0191470812560355	0.0409397263220553
Cd302	0.32792672626129	0.304196317714846	1.59617141660309	1.89335352302871	1.52912324358682	1.14430786402777	2.30900412637496
Cd320	0.747043738290606	0.231098515372139	0.260060057118826	0.385578971040412	0.511631383585719	0.556676986201765	0.328149922336486
Cd33	0	0	0.0124554155207571	0.644632476647959	0	0.0166007954395503	0.00286804749332701
Cd34	2.24799473887074	0.296410367811806	0.178541146964011	0.812550437588594	0	0.123924261661272	2.20402194764458
Cd36	0.0814093525683845	0	2.00625020023819	1.21249977720019	0	0.0139005266433935	0.0450214050690826
Cd37	0.0180337781776048	1.66611269403137	0	1.22567167648965	0	0.0552274644148252	0.021616988274032
Cd38	0.725977426527682	0.227578176329684	0.00139674776076979	0.245506027209869	0	0.0555900610430881	0
Cd3d	0.013102157442485	2.08584025755648	0.00463436019758538	0.0941448826723269	0	0.311082675386942	0.027520988514148
Cd3e	0	1.76094390221442	0	0	0	0.00108894312180188	0.00536168443411887
Cd3eap	0.221186590173914	0.207756490938234	0.141251645223908	0.235408759710574	0	0.420198868747881	0.216216975448298
Cd3g	0	2.32759705860991	0	0.0562650848757843	0	0	0.0100938281838985
Cd4	0	0.714942729695614	0.0142372641506592	0.421666462218903	0	0.00466489158844886	0.0057464678149683
Cd40	0.106632872633073	0	0	0.234316651702315	0.168220229419786	0.000502243254896158	0
Cd44	0	1.20766647222765	0.0356251735185374	0.521654089765274	0.235287221173257	0.0032008022798424	0.0352795584313199
Cd46	0.0905517268008886	0.0801248431971966	0.0238842495579675	0.0435285362805486	0	0.126501767476696	0.126815778033357
Cd47	1.17857826023514	1.81642207969681	2.08487716817735	1.88520821594624	1.32333839425946	0.0624934112820713	1.83088196493812
Cd48	0	1.60769968692476	0	0.965033979801006	0	0.010635248903648	0.015369115970429
Cd5	0	0.999048172350432	0	0.0516582415968329	0	0	0
Cd52	0	3.63939500999255	0.213298379307324	1.65128653683277	0	0.00377221352645348	0.0245956798080235
Cd53	0.0254535965232692	1.19119538943679	0	1.22055032766904	0	0.000250496228072755	0.0073508727885405
Cd55	0.120042543672686	0.144665146784963	0.0161361477512151	0.608970258271867	0.129589006926994	0.134168602113861	0.667296767790189
Cd59a	0.638155910146774	0.105950470355691	1.86060303804682	0.718965488273082	0.638395614457916	0.810869785867518	1.48561847864392
Cd59b	0	0	0.103849894050488	0	0	0.041881266482591	0.0948834543043022
Cd5l	0	0	0	0.0522877156202574	0	0.00746174395512263	0
Cd6	0	0.99176353558611	0	0	0	0	0
Cd63	0.670225384407183	0.379423586387403	1.35977216235866	2.27049199195033	2.11440048244678	0.258892650360808	2.27707106237952
Cd63-ps	0.0344390578797885	0	0.0526845466265387	0.550374649011376	0.161932528274409	0.0195676448758153	0.495049801210925
Cd68	0.0838336326550794	0.177447543634527	0.0190373883331705	2.02474429197038	0	0.0140246474065343	0.0283231118215541
Cd69	0	0.935865630276755	0	0.294274923420525	0	0	0.000622680341335307
Cd7	0	1.03363484098675	0	0	0	0	0.00608102256302669
Cd72	0	0.212406851338428	0.0490347566686215	0.324826466668444	0	0.0507196201792993	0.0287292076179349
Cd74	0.36263890159439	1.10967252748298	0.077027364587951	3.63058947032966	0	0.0101967485455003	0.0981684274619429
Cd79b	0	0.243288543160768	0	0.189888452028146	0	0	0
Cd80	0	0	0.00448430440370637	0.127586311018409	0	0	0.0126895595481958
Cd81	1.61313774043715	0.461404864521416	2.50162952540591	1.62895146703395	1.69973418233224	0.93183980430654	2.13241054865602
Cd82	0.0740763571135596	1.1088675714878	0.306625210227818	0.181406050303708	0	0.0409025085733584	0.171825265234527
Cd83	0	0	0.00954679416404156	0.351051398598581	0	0.00616525408301022	0
Cd84	0	1.02210490703878	0	0.946903762666612	0	0.00224062013699343	0.0111566978940085
Cd86	0.0349868289575935	0.421978054800822	0.0142372641506592	0.908550739139357	0	0	0.00262315902178927
Cd8a	0	1.6128467298866	0	0	0	0	0.00396162814974018
Cd8b1	0	1.87143524776233	0	0.125473944542273	0	0.00325099214902883	0.00375444041736891
Cd9	1.39591551081353	0.0778316827534404	0.131281582612124	0.539061211934523	1.53992654497858	0.0517462739622988	1.35309554641936
Cd93	2.09844290723495	0.0234686449283436	0	0	0.495062699471642	0.0143659779075602	0.0502893086376023
Cd96	0.0472226156775522	0.418061513430342	0.0362384126412796	0.177025005164097	0	0.136095991102082	0.0685960081644343
Cd99l2	0.920975225459314	0.115522224336689	0.315270355240183	0.144116665953907	0.283916209629148	0.575544892656258	0.389499801968962
Cda	0.188555383096543	0	0	0	0	0.00963839179343143	0.00247380675367845
Cdadc1	0.267273082505462	0.467282707241502	0.479228718876435	0.483993465631155	0.532815090315738	0.352722263441924	0.48275609198925
Cdan1	0.0883652528164299	0.108453235596812	0.103103954592652	0.0280705402804381	0	0.329535030334741	0.0822408694745426
Cdc123	0.557744873583789	0.739681195679172	0.696763698742345	0.565183508571244	0.885817190544483	0.484512809553259	0.793835650581706
Cdc14a	0.183543249593051	0.334765846779562	0.085124394899416	0.210375105870102	0.242640758481545	0.43105058521588	0.0962162668710859
Cdc14b	0.0681572061552282	0.0987559900303447	0.303355561320898	0.297139769740632	0.153164188992946	0.524591819953825	0.424455225981766
Cdc16	0.440892522733641	0.289021740816661	0.537930319160486	0.430334191937874	0.324329501551748	0.333868829971374	0.708332780764725
Cdc20	0.332715983800079	0.34448306452289	0.118982543652684	0.202722434156707	0	0.228060714889165	0.104426421005523
Cdc20b	0	0	0	0	0	0.0110222756053337	0.00878926836641681
Cdc23	0.180573656963568	0.248908536352268	0.16452971634351	0.139494214629343	0.443188035384197	0.205700840517019	0.236137678548958
Cdc25a	0.140030198573546	0.287038166569984	0.136287558871729	0.0953239261491748	0.11555653999421	0.706581592404631	0.200421610901939
Cdc25b	0.0519233655579799	0.0801248431971966	0.0038430634356833	0.110736766276193	0	0.0570247845924103	0.0905040549453506
Cdc25c	0.0185118483037004	0.0616292383527181	0.0113057639751196	0.0275021611613492	0.0684406620565912	0.0383501071831152	0.00880179927450243
Cdc26	0.615098675153847	0.334352486275319	0.491313172172391	0.283963053275122	0.435837802981164	0.411553999118201	0.463224174977462
Cdc27	0.393738747966513	0.513119036121331	0.355057276445191	0.278683201434387	0.4461653752862	0.440057290194428	0.344832088228496
Cdc34	0.408324177127367	0.300200466788744	0.344156494248935	0.312978611521246	0.22445626038563	0.859812663352117	0.270948608907179
Cdc34-ps	0	0	0	0	0	0.0449869180461815	0.00824571166517166
Cdc37	1.1001274416784	1.11876050385901	0.878208740566864	0.841983774959448	0.778132384916946	0.903074461859353	0.893084947429236
Cdc37l1	0.387099296139565	0.571924394636965	0.608521433762173	0.522576856204539	0.602240745070625	0.974472045127909	0.745714333469388
Cdc40	0.650201333716991	0.571249924703149	0.561851889222171	0.413148108726038	0.346775386923878	0.700791716480142	0.460118472181282
Cdc42	1.66794853159478	1.89348335779818	1.6273358320657	1.99007146034097	1.56958427651667	1.35929070468585	1.65099448183974
Cdc42bpa	0.853280091547769	0.0921869797866553	0.29637136771975	0.395076178007976	0.68060428794126	0.299030161268144	0.698960828920632
Cdc42bpb	0.561630852607182	0.0338446359045812	0.106510462930244	0.157651185558367	0.470498295332874	0.932540263111527	0.200332671475769
Cdc42bpg	0.0557393154337274	0	0.0552737760186731	0.0309207582436732	0.137363455437743	0.0430217863564308	0.0516622376277366
Cdc42ep1	0.591978462045848	0.162420166155825	0.0303731261730363	0.0263680712017064	0.31842361440702	0.000670247196832481	0.082846748601874
Cdc42ep2	0.275883498499452	0.0867806382785516	0.111546520998617	0.28665670081074	0	0.00751966083889755	0.859035662825593
Cdc42ep3	0.765245723791723	1.30739126918235	0.403125457099286	1.04869714362401	0.721681026488026	0.41258933274345	1.20870412492167
Cdc42ep4	0.309073795873402	0	0.0879993747506746	0.162516974871559	0.0716623511736539	0.301390846666673	0.321649668866298
Cdc42ep5	0.0696076507377433	0	0.571521580756392	0.166319006287999	0	0.395297743309039	0.403459855024536
Cdc42se1	0.367087010521655	1.11064501556068	0.260363406809561	0.888180262363187	0.647158311719177	1.06540706826377	0.349789316448972
Cdc42se2	0.335187573240464	1.199759526992	0.456900723739553	0.942303199032793	0.209982011175027	0.84120762300769	0.409690180113159
Cdc45	0.0363766411053018	0.0523197526172948	0.0500671255734692	0.0103070744346236	0.0716623511736539	0.0848173365276328	0.0534949569259241
Cdc5l	1.04084581307676	1.06671659246276	0.720974107252315	1.01539258557245	0.946954796083257	1.06230223797991	0.909167233089901
Cdc6	0.0526841763821464	0.0859458085158332	0.0803625632957461	0	0.211385311727113	0.027519834396246	0.0616983455171025
Cdc7	0.0864763125101936	0.337139795683844	0.0629720957140181	0.0140721835114903	0.0783209619818303	0.27206799836167	0.0834291120731089
Cdc73	0.611440053608579	0.320665625760875	0.384072535795267	0.260036558917071	0.387669748371847	0.854573935537306	0.400516711312336
Cdca2	0.163453831149093	0.0834279412175111	0.0712709252540883	0.192065308051262	0	0.52829774267732	0.103690747094945
Cdca3	0.309620943755547	0.50344772861414	0.0540479155048352	0.155968250949003	0.111267756335116	0.223756212083488	0.0468922333458814
Cdca4	0.260510874411024	0.548655194486118	0.107013961204414	0.185084708797743	0.211385311727113	0.146147372220223	0.0800000764077791
Cdca5	0.0657492157664591	0.207216533060419	0.0135238440825984	0.0164181959269923	0	0.0463728742451738	0.00970410554950233
Cdca7	0.171763715429932	0.225541267295247	0.0138082354998131	0.0175218682130702	0.111267756335116	0.0282690054504393	0.0770058683819429
Cdca7l	0.126002843539577	0.199476983289944	0.0162412418007562	0.00952260274241429	0	0.0334770804067245	0.0298146891072071
Cdca8	0.492378095559335	0.147999133909556	0.0751582391250055	0.118092313261063	0	0.265296685105324	0.0859529311031955
Cdcp1	0.083992943941587	0	0	0	0	0	0.00312711334808196
Cdh1	0	0.12221027033648	0	0	0	0.0156286971904968	0
Cdh11	0	0.0606952923621586	0.0540358526620768	0	0.144679115667451	0.00873074358923091	0.0369921899932104
Cdh12	0.065522039356416	0.0317729103148559	0.0054393899281188	0.032077368630202	0	0.00420553509716581	0.0160164917282351
Cdh13	0.0588651000227277	0	0	0	0	0.0500343136299413	0.0959009047175716
Cdh17	0	0	0	0	0	0	0.0213179017527514
Cdh18	0	0	0	0.0289880410837036	0	0.00433952467300579	0.000957334089346976
Cdh19	0	0	0.0704530809492938	0	0	0	0.00310782691556894
Cdh2	0.140043001970735	0	0.0503442756284312	0	0.328730930005906	0.794146828063698	0.0290445654226009
Cdh23	0.0187102497860927	0	0.00465131396076722	0	0	0.552811231480743	0.00407492268414188
Cdh24	0	0	0	0	0	0.0118614982681243	0.00914437875467265
Cdh26	0.0121187457571168	0	0	0	0.189170187900151	0.00367412228535075	0.0025676460075705
Cdh3	0	0	0.00632526780514042	0	0	0	0.00398996911388553
Cdh4	0	0	0	0	0.198200573094443	0.00108266222466249	0.00208864167124105
Cdh5	1.99616463251359	0	0.0536247964517542	0.163360737739349	0	0.0335659216517679	0.563592357731147
Cdh9	0	0	0.0403394034623165	0	0	0.00128764744291228	0.00211995411258672
Cdhr4	0.105456305531655	0	0.0256133991238529	0.0906069989530876	0	0.107839686932218	0.0370517777639652
Cdhr5	0	0	0.263034955833177	0.00760738203619568	0	0	0.00953052404332252
Cdip1	0.432104477245496	0.0497852974283617	0.557591984464405	0.227484700921901	0.435194164667317	0.257473022953552	0.393721291747043
Cdipt	0.445723945392446	0.63099771517625	0.544201277030161	0.432694097101697	0.298251770685271	0.199412529919453	0.337622136043008
Cdk1	0.494395858153127	0.310374266675238	0.0618920881570945	0.071414843595337	0.394267013128808	0.418113336634342	0.0657914739684015
Cdk10	0.176626324472738	0.130152634097382	0.0733419724469509	0.198478424582206	0.0891760783096453	0.315896321810096	0.179469888263616
Cdk11b	1.80360036161176	1.45132748908822	1.21039354911423	1.40570245462585	1.5392850375139	1.80705178394094	1.28926205406168
Cdk12	0.824890807002664	0.70947306121422	0.502582749936717	0.458740221876685	0.265592130792971	0.723827023056274	0.570298706918877
Cdk13	0.603834138850581	0.820160287138917	0.420365213619375	0.580209723969389	0.846577798402551	0.661112592856978	0.440942222111359
Cdk14	0.0443036851682266	0.132040892714276	0.0611279404255963	0.209614441986034	0.265239072227696	0.111772602693999	0.274425404067619
Cdk15	0	0	0.291493039296874	0	0.193213235121061	0.0319402456449531	0.00710155407904887
Cdk16	0.135188639509553	0	0.216697575921802	0.187958260843698	0.184715851321162	0.563134938998315	0.217499958159651
Cdk17	0.301536030406211	0.40842793150548	0.0618830040431181	0.0750171203492386	0	0.294634540783354	0.0802287220864246
Cdk18	0	0	0.161968431847577	0	0.0684406620565912	0.0172999821277097	0.00938814202105248
Cdk19	0.202523791624395	0.4247166225195	0.152023409316535	0.587935724761198	0	0.65170929920807	0.290280034566888
Cdk19os	0.0438244829965481	0.0556366495214918	0.00943300290646312	0.100574106196668	0	0.115336674656671	0.0328966654034496
Cdk2	0.181383092767829	0	0.0612557421666663	0	0.254132789567414	0.38641001532728	0.0802235440364969
Cdk20	0.0469947142386838	0	0.00531876698752143	0.105629971217734	0.240961575076113	0.189347656846515	0.0536968194626039
Cdk2ap1	0.581241181089587	0.104953208923665	0.256687931149784	0.236101309297576	0.416182465601475	0.40913534347047	0.211887731488438
Cdk2ap2	0.925397355872683	1.30591559830007	1.04517779090725	0.692359822539829	0.736512640047425	0.581336412228483	0.803901738955967
Cdk3-ps	0	0.0317729103148559	0.00124238249252984	0	0	0.0261762259161041	0.000852108167036529
Cdk4	0.786875341865816	0.926183111541382	0.705547341107239	0.718987875012412	0.824209215158998	0.878913251758681	0.854538196789629
Cdk5	0.411950548910672	0.221106315110861	0.345722661375742	0.21870594922759	0.692632362733945	1.46762465344705	0.265125148921205
Cdk5r1	0.0591860486283451	0	0.00286990853138405	0.053015148957423	0.234291154369248	0.12695239820047	0.0144237676909693
Cdk5rap1	0.0283037227524708	0	0.105289005915699	0.0736739640809185	0	0.0685409233569363	0.0430538641900008
Cdk5rap2	0.394753429922561	0.38860256266353	0.539294558638491	0.426235054290038	0.590139425859357	0.615924416874614	0.323532521378469
Cdk5rap3	0.401168929106775	0.545926304315653	0.472464480303173	0.186220513802027	0.380870609041741	0.335090127643291	0.34458494840759
Cdk6	0.304616714742222	0.823043479268963	0.0352848547632927	0.515007457533169	0.417389457299773	0.0950424055293884	0.0097436897967059
Cdk7	0.250704717217666	0.0834314452874049	0.334766295045796	0.185078414372999	0.660311735963992	0.497835688544609	0.49780801934314
Cdk8	0.210744217100899	0.260885335387024	0.283897787954454	0.378260984543337	0.275165107846529	0.177646852417511	0.562743629119639
Cdk9	0.327469661859432	0.550890674300546	0.158697882425424	0.466009866027942	0.205055097267997	0.502459576716178	0.244560959104048
Cdkal1	0.141092023203095	0.391074542531338	0.127047163781533	0.198611538937361	0	0.118269191061347	0.1809022229817
Cdkl1	0	0	0.00173327931920054	0	0	0.061688539390723	0.0586176805937225
Cdkl2	0.276157755584871	0.358798619018391	0.287976915410771	0.216025133974811	0.328074324132357	0.578773191053893	0.225131184835206
Cdkl3	0.26906519101203	0.203687131651309	0.150027839110587	0.308626702022711	0.890455157863385	0.962048852552394	0.448145540418902
Cdkl4	0	0	0.0638076522259171	0.00760738203619568	0.161932528274409	0.0547840662848032	0.0272504507012323
Cdkl5	0.0236037591416504	0	0.25897990230763	0	0	0.203805767889347	0.0755706267185799
Cdkn1a	0.155713342194432	0.33613323686943	0.485889319020248	0.480407064143053	0.761288104834731	0.790395737434954	0.376129601409813
Cdkn1b	0.600892317156924	1.08418451139626	0.519162627127081	0.740686065514998	1.31480457990901	1.04476892223305	0.863325928121749
Cdkn1c	0.761037921456384	0.178834176947653	0.0670843844389856	0.118143695475056	0.567046931505764	0.34126590286235	0.61964010092602
Cdkn2a	0.0176297098828133	0.0327520170039835	0.00629152897874497	0	0	0.0304603222286345	0.0070789035208306
Cdkn2aip	0.366850275754984	0.326234614083714	0.114083026508185	0.0600651156467512	0.156578886905127	0.352448162269816	0.277781351764611
Cdkn2aipnl	0.31996328963063	0.916250978881322	0.132505593545549	0.246923774739446	0	0.241314211501814	0.14227373424437
Cdkn2b	0	0.0497852974283617	0.0055833876661619	0	0	0.396046373885987	0.0465743025939458
Cdkn2c	0.410565420156909	0.329046186704461	0.290788840133886	0.172566545890839	0.646323119697382	0.0930599054573947	0.25177808809576
Cdkn2d	0.242642897516392	0.658076793543259	0.184416813439251	0.232237439923561	0.662229975510585	0.702785652941367	0.253096271965159
Cdkn3	0.216354110672973	0.710806493629945	0.104152142522663	0.264643978786576	0.124826795527413	0.391724213378108	0.163004209703899
Cdnf	0.00657253688396379	0	0	0.0488955079071492	0.166025506789762	0.0341945216393784	0.0304709557512505
Cdo1	0.0307328818392135	0	0.0275737011939526	0	0	0.363749239228703	0.0087270403935594
Cdon	0.0796875605493909	0.145403021116296	0.343226036533021	0.114263806534398	0	0.0325766087390656	0.065073516075992
Cdpf1	0.172958626074777	0.138589166709001	0.393887686532613	0.105177725600018	0.104268627027535	0.101659257329357	0.264986351943439
Cdr2	0.0117146877794125	0	0.0673355849796788	0.121855129739967	0	0.032202338784974	0.0374816499351054
Cdr2l	0.134676892351724	0	0.0171313107286418	0.056830008727632	0	0.305868328750336	0.115863791367406
Cdrt4	0.194343162497809	0.389873310854698	0.0369444344496135	0.417006761264637	0	0.812084472683963	0.176833882410921
Cdrt4os1	0.0518385035419527	0	0	0	0	0.00653008593534365	0
Cdrt4os2	0	0.108453235596812	0	0.0223921868823153	0	0.0156085545721904	0.00667700392256185
Cds1	0.03448998261681	0	0.0905911100713302	0.369792004319036	0	0.153606659757328	0.0667919686751613
Cds2	0.55186988239152	0.356904207555149	0.118715662476522	0.184505537130051	0.760950576819499	0.238955750784735	0.197888797692667
Cdsn	0	0	0	0	0	0.0188759070383141	0.00561625076730079
Cdt1	0.0979524666944075	0.382723443220257	0.0252463370559737	0.0307645255663693	0	0.0204990482426052	0.0329719216800242
Cdv3	0.648871823878019	0.853547922465732	0.622151365325439	0.925180832808985	0.702757695640532	1.3245931339534	0.823835931881271
Cdyl	0.347435003680809	0.43014996885465	0.222908930149835	0.255349568955507	0.193213235121061	0.821268579381715	0.328187325475377
Cdyl2	0.0851493085295954	0.0775774976775453	0.0349516507659715	0.0567210790141857	0.104268627027535	0.334120381373325	0.0839149476214039
Ceacam1	0.553963037907441	0	0	0.158718879731575	0	0	0.0516500990092403
Ceacam16	0	0	0	0	0	0.0153426798283778	0
Ceacam18	0	0	0.0136753692538776	0	0	0.00209741078214366	0.00222718729382061
Ceacam2	0	0	0	0.0251650810873051	0	0.0389784192347587	0.00490888327391361
Ceacam3	0	0	0	0	0	0.0602510321191787	0
Cebpa	0	0	0.290302302763956	0.694017045220711	0	0.0171343598430016	0.186557277842666
Cebpb	0.319822774646984	0.34867130820503	0.721965874050691	0.467299569084236	1.31268345507365	0.0502993186652037	0.473027241727592
Cebpd	0.580274188438969	0.131791729852868	1.05814633898602	0.968936498058928	0.857461840988683	0.0553860960439481	1.61179060003585
Cebpe	0	0	0	0	0	0.00191106162869965	0.0135103754144516
Cebpg	0.966821307157822	0.475059040176703	0.529944863343086	0.746889449073453	0.424704874247245	0.263343369931918	0.61758181504925
Cebpz	1.06345855512088	0.84069445130449	0.752631990875673	0.826757936699699	0.483493874997155	0.850674656041828	0.77188775788766
Cebpzos	0.473117834884326	0.524693481353762	0.485349849878977	0.687806321660023	0	0.411214446807068	0.401118583632663
Cecr2	0.128246194876299	0.0859458085158332	0.0160206435727654	0	0	0.0662331612838683	0.0305172780505466
Cecr5	0.0664355964739458	0.173341066064645	0.0882043580261408	0.0127514689488084	0	0.447047801534602	0.024123280014859
Cela1	0	0.140953989220605	0.0412876097274581	0.220330672311867	0	0	0.00164898443457293
Cela2a	0	0	0.0447410473875267	0	0	0.0082335687829582	0
Cela3b	0	0	0.270998044312852	0	0	0.0515608006972269	0.0305027300988363
Celf1	1.11153923507937	0.930430085582322	0.765949726512276	0.763691600318072	0.947091962190651	1.42665568793024	0.675965599145767
Celf2	0.139744192739302	1.45999193308217	0.766331000259734	1.13611430109321	0.144679115667451	1.69077158353692	1.19880355811492
Celf3	0.0349868289575935	0	0.00487935803394681	0.0311468217985806	0	0.015395664980417	0.00893042960972232
Celf4	0.0768894042086233	0	0.114869144079213	0.119545445246272	0	0.0494234144400133	0.130716886729195
Celf5	0	0	0	0.0512533255632282	0.0891760783096453	0.0359825574720119	0.0140009055790856
Celf6	0.0554404236556008	0	0	0	0	0.0130854953537516	0.00654369828317098
Celsr1	0.112215907915564	0.14086006920748	0	0	0	0.00622898982396977	0.00395613491071354
Celsr2	0.0132607712876903	0.0765507963273982	0	0.00952260274241429	0.281552226416536	0.0292823295763306	0.0155923550294005
Celsr3	0	0	0	0	0	0.0187903639438048	0
Cemip	0	0.0564407444275546	0	0.0512533255632282	0	0.0486515267463915	0.0411794065284981
Cend1	0	0	0	0	0	0	0.00558086578327034
Cenpa	0.359461462437624	0.44598725371633	0.0636456031580149	0.333897482085305	0.143861798644944	0.0141531989288054	0.0261932123758339
Cenpb	0.820594925321014	0.446486478729421	0.631056189058558	0.676426698866069	0.64082098644639	1.12236428988833	0.449325699000949
Cenpc1	0.375216938900441	0.563227582764003	0.215837776112131	0.410272300472626	0.241249045878269	0.455891531012988	0.374097562736312
Cenpe	0.481563115432019	0.679915206035263	0.104566759841592	0.415737406154036	0.655065213322677	0.476423271949782	0.183339917784989
Cenpf	0.741881910457261	0.783875368998819	0.257127210558142	0.699606548926873	0.764782240574005	0.696664516134192	0.238073478552253
Cenph	0.150682110093014	0.0644652710651207	0.0184876165487959	0.0889702800004698	0.309460756388458	0.141328892171669	0.0191782390398217
Cenpi	0.0561316248618125	0	0.00887378684593196	0.0887738343511201	0	0.0248634420908113	0.00646979717573155
Cenpj	0.431873160038872	0.625780037109113	0.207700651860342	0.313829179734549	0.20739662106723	0.357493529008629	0.240583356640028
Cenpk	0.152001664346644	0.0859458085158332	0.15597492632631	0.0545924798876075	0.0684406620565912	0.108470956454117	0.0993313577354058
Cenpl	0.0760985821892504	0.175738419590954	0.0647764454807301	0.17601312708471	0	0.0604281546664247	0.043234893537079
Cenpm	0.230448994381621	0.110897659036984	0.0883117615774352	0	0	0.138097274012393	0.0276706438062003
Cenpn	0.104454605560277	0.162759932850986	0.0507915687825318	0.0618091099450495	0.109065371687096	0.243417290997578	0.0675209225060198
Cenpo	0.0504741467624928	0	0.0734824795434987	0.102222297582794	0	0.0885788474876153	0.055371008353258
Cenpp	0.228541712775241	0	0.113247161728127	0.12470742865234	0.111267756335116	0.166000743501512	0.0562728725925047
Cenpq	0.16691678538709	0.675671927038192	0.303304050119979	0.149885865490778	0.191419443185583	0.119951255572239	0.167246980401945
Cenpt	0.0717570510975959	0.124258509532138	0.0434701568273689	0.0880157291797895	0.0546826283803059	0.138523568323067	0.0607932497333749
Cenpu	0.065522039356416	0.142634773244871	0.0908896550702764	0.12258346995918	0.234291154369248	0.129935969573325	0.0791523909414719
Cenpv	0.283052325508184	0.141194816225889	0.51965366168655	0.429462778344371	0.397797305549919	1.11857698140756	0.431065213888256
Cenpw	0.362830037784807	0.422526019855936	0.347700194143372	0.248985245769673	0.135517845441396	0.348061555271179	0.172716112121299
Cep104	0.172270543302741	0.185237077132855	0.151475159973106	0.178200178808139	0.76574697357714	0.304659860786993	0.247232446707821
Cep112	0.431414959490868	0.0892876247773153	0.0794728384172284	0.380280620390963	0.375254675652523	0.638309600099856	0.375531177548499
Cep112os1	0	0	0.0335926459995824	0.143754317091637	0.109065371687096	0.0446058545792155	0.0159285904373656
Cep112os2	0	0	0	0	0	0.00257356600203944	0.000778129618068369
Cep120	0.224105151686212	0.460780768765103	0.067529720676972	0.253491296678637	0	0.575761310111222	0.21380572214
Cep126	0.219570312449767	0.104671719169948	0.178544742212403	0.392925948173874	0.141661141323008	0.568599597756187	0.235176496399726
Cep128	0.315102759301393	0.108679264986308	0.153292050157458	0.358430355724073	0.684396230368336	0.603966863749881	0.23665053269469
Cep131	0.0662224956485073	0	0.134226903795841	0.00760738203619568	0	0.120890185184871	0.0484716508894345
Cep135	0.22580460544542	0.0625673130539366	0.0884924507010996	0.09739187579606	0.106529465542105	0.229216519976721	0.15434317102606
Cep152	0.140607665520053	0.201775327856219	0.033739405209669	0.0625134249870961	0	0.136910856137754	0.105601963854378
Cep162	0.315508919955664	0.325589054764212	0.207371851112693	0.361501585474281	0.483574241816888	0.464752031198361	0.307396080824154
Cep164	0.230614412114284	0.491343614685594	0.207504910233	0.484692669285597	0.507223337018194	0.759972504578689	0.248468746119006
Cep170	0.395879735560579	0.134829651354325	0.204599663969427	0.556364049029007	0.300278248173907	0.335297423755882	0.530554376966676
Cep170b	0.0760752312390204	0	0.0555123045731469	0.0533835805799642	0	0.812139126687736	0.0342546880822982
Cep19	0.169526176415905	0.306559186698613	0.208361876133435	0.29832258404729	0	0.227628721130508	0.302183266512042
Cep192	0.203072743883835	0.161569704793492	0.0634651088215167	0.193903745611797	0.296287031150113	0.261567187323271	0.0856545590401085
Cep250	0.465522829588363	0.909614680448824	0.354740653470087	0.403089935219693	0	0.444918421846223	0.291453237672605
Cep290	0.450125716448802	0.279874958471742	0.429629404917957	0.783711320943705	1.09653155637612	0.877430116422592	0.514624272368064
Cep295	0.363968385504175	0.583000010043626	0.225885947879706	0.332643448634797	0.491742189788502	0.534789485987412	0.367182380714585
Cep350	0.377930202966261	0.460111751062894	0.264112388891285	0.602049300329787	0.313948955017826	0.709413889992062	0.467618962729925
Cep41	0.179274991334997	0.436178530095404	0.0835589182162553	0.225467412733419	0.190053666034108	0.385224902767448	0.173487912057911
Cep44	0.168107150642701	0.304172176181829	0.258380061495945	0.301924915654567	0.0716623511736539	0.228173033138479	0.200144395277329
Cep55	0.16131501249399	0.186519460044334	0	0.0161964171106821	0.111267756335116	0.045930691183548	0.0187274632579203
Cep57	0.680655299845504	0.747472679853061	0.564149071772831	0.501686322087744	0.609312060523917	0.848978491895736	0.612283137470233
Cep57l1	0.339042846807385	0.113711734843871	0.296750593167831	0.175832998197556	0.124826795527413	0.4919408468841	0.295855198827035
Cep63	0.806334900715192	0.437072273377156	0.549535416933178	0.908172267986634	0.610007787117187	1.20339411035858	0.702304286956529
Cep68	0.422666473567795	0.282890495955873	0.0956494343206378	0.381683878136728	0.166025506789762	0.0876215170641426	0.254316271557448
